,Geography,Period,HPI,purch_orig,refi_orig,hsng_affrdblty
2350,Arkansas,1998Q1,171.288297,3.512794,2.322863,175.87143
2351,Arkansas,1998Q2,171.5373655,3.56354,2.697758,178.18607
2352,Arkansas,1998Q3,174.53499,3.433188438,3.341887,178.63779
2353,Arkansas,1998Q4,176.167732,3.473711729,3.702985764,183.09497
2354,Arkansas,1999Q1,176.6793151,3.394167,2.634158,179.68364
2355,Arkansas,1999Q2,177.3500311,3.650166512,2.611262,177.75047
2356,Arkansas,1999Q3,178.2026694,4.204147,1.930004597,170.46402
2357,Arkansas,1999Q4,178.4334926,4.165784,1.137404799,173.92007
2358,Arkansas,2000Q1,179.3801171,4.034446716,1.392227888,165.34167
2359,Arkansas,2000Q2,181.4521485,3.982343674,1.584374666,162.74271
2360,Arkansas,2000Q3,182.2897179,3.696158409,1.228176236,163.77542
2361,Arkansas,2000Q4,184.3606967,3.681899,1.076301575,162.65205
2362,Arkansas,2001Q1,189.1984169,3.938174,3.390531778,171.25505
2363,Arkansas,2001Q2,190.6725702,4.323525429,4.326776,168.80208
2364,Arkansas,2001Q3,192.4735403,4.492860317,3.333657265,168.10957
2365,Arkansas,2001Q4,193.9878758,4.038141727,6.313531399,174.97015
2366,Arkansas,2002Q1,195.1108239,4.345720291,4.002416,168.72072
2367,Arkansas,2002Q2,196.280302,4.257527351,2.756122828,168.00533
2368,Arkansas,2002Q3,199.2361242,4.002239,5.457732,172.30649
2369,Arkansas,2002Q4,201.275774,4.258380413,7.906577,173.71683
2370,Arkansas,2003Q1,203.1196263,4.598398685,6.938303,173.55191
2371,Arkansas,2003Q2,204.6622721,5.121318,9.905622,177.11147
2372,Arkansas,2003Q3,206.9890864,5.860141,9.946732,171.9756
2373,Arkansas,2003Q4,209.6318983,5.593199,3.423646212,169.79904
2374,Arkansas,2004Q1,212.5882104,4.997379,4.734360695,167.49771
2375,Arkansas,2004Q2,216.5292189,5.452699661,5.472833,162.0367
2376,Arkansas,2004Q3,219.7789428,5.052552,3.463682413,158.39584
2377,Arkansas,2004Q4,223.2091521,5.136531,3.838653,157.93275
2378,Arkansas,2005Q1,226.5310833,5.619541,3.79636,160.38638
2379,Arkansas,2005Q2,231.5309631,5.572248459,3.704585,155.84093
2380,Arkansas,2005Q3,237.4308913,5.759201,4.941217,152.25349
2381,Arkansas,2005Q4,240.3782658,6.013561,4.276528,144.32138
2382,Arkansas,2006Q1,243.6898413,5.983573,3.411029,144.23264
2383,Arkansas,2006Q2,246.8849732,6.162837,3.469482,143.09445
2384,Arkansas,2006Q3,250.4591737,6.02281,4.200924,140.42001
2385,Arkansas,2006Q4,252.2240736,5.62738,4.278187,144.41284
2386,Arkansas,2007Q1,253.790125,5.848734,4.24511,147.66209
2387,Arkansas,2007Q2,255.398976,6.244343,4.938056,145.74728
2388,Arkansas,2007Q3,256.4177486,5.809621,4.772574,142.35147
2389,Arkansas,2007Q4,256.9574403,5.17075,4.198605,150.13055
2390,Arkansas,2008Q1,255.7080478,4.621208,6.42642,157.87074
2391,Arkansas,2008Q2,255.0673866,3.963797,4.708256,159.05275
2392,Arkansas,2008Q3,253.9577017,4.289575,2.817988,156.99789
2393,Arkansas,2008Q4,254.1531324,5.322037,3.128246,164.34453
2394,Arkansas,2009Q1,255.0923646,3.19077,6.475822,183.26736
2395,Arkansas,2009Q2,252.3429031,4.907112,7.831419,184.66685
2396,Arkansas,2009Q3,250.2832765,5.202583,5.553759,180.99814
2397,Arkansas,2009Q4,248.2753162,4.740548,6.712774,185.91527
2398,Arkansas,2010Q1,244.9037236,4.429963,4.693714,186.28146
2399,Arkansas,2010Q2,245.3210499,3.811872,5.178134,190.52058
2400,Arkansas,2010Q3,246.2048221,2.861784,6.467744,195.7988
2401,Arkansas,2010Q4,243.8246901,3.463876,6.13561,203.56407
2402,Arkansas,2011Q1,240.6109668,3.522971,3.25657,198.66515
2403,Arkansas,2011Q2,240.4199966,3.380396,3.439599,204.17291
2404,Arkansas,2011Q3,241.1708956,3.385756,4.493192,212.6498
2405,Arkansas,2011Q4,242.0846961,3.319651,6.198866,218.7429
2406,Arkansas,2012Q1,241.7960621,4.354505,5.512178,224.96945
2407,Arkansas,2012Q2,240.5715337,3.400053,5.194102,231.95192
2408,Arkansas,2012Q3,242.9969661,3.660643,7.173277,232.38359
2409,Arkansas,2012Q4,243.8875855,4.025303,8.450242,237.64218
2410,Arkansas,2013Q1,245.4992938,4.088098,6.502281,232.23921
2411,Arkansas,2013Q2,247.1739614,4.763792,6.669232,225.37196
2412,Arkansas,2013Q3,245.9032205,4.359241,4.36407,210.29024
2413,Arkansas,2013Q4,245.2241608,4.098507,2.860006,209.41054
2414,Arkansas,2014Q1,247.7372929,4.375505,2.728232,212.88795
2415,Arkansas,2014Q2,248.4533728,4.064238,2.332333,213.89206
2416,Arkansas,2014Q3,249.4505782,3.955778,2.233098,214.19153
2417,Arkansas,2014Q4,251.403596,4.161328,2.407648,215.33525
2418,Arkansas,2015Q1,253.128503,4.438546,3.307627,217.21432
2419,Arkansas,2015Q2,254.9200019,4.744815,3.127219,217.22597
2420,Arkansas,2015Q3,256.6408457,5.601902,2.408749,211.83823
2421,Arkansas,2015Q4,258.424292,5.119274,2.971873,216.12509
2422,Arkansas,2016Q1,259.4401099,5.287219,2.27778,211.17648
2423,Arkansas,2016Q2,263.1960214,6.043831,3.084042,215.93855
2424,Arkansas,2016Q3,265.4548204,5.650564,4.438643,220.90665
2425,Arkansas,2016Q4,267.0702028,6.431132,4.112716,218.93275
2426,Arkansas,2017Q1,270.9239576,6.286469,3.049317,203.98947
2427,Arkansas,2017Q2,274.2613181,6.347855,2.634346,209.40538
2428,Arkansas,2017Q3,275.0902831,6.061867,2.800598,209.55003
2429,Arkansas,2017Q4,276.855844,6.074353,2.711399,208.03769
2430,Arkansas,2018Q1,279.2714824,6.211844,2.478089,201.03358
2431,Arkansas,2018Q2,280.3241103,6.38662,2.304742,198.3398
2432,Arkansas,2018Q3,,6.537764,2.080784,196.18625
2433,Arkansas,2018Q4,,6.61443,1.976281,192.35339
2434,Arkansas,2019Q1,,6.625847,1.709982,190.39989
2435,Arkansas,2019Q2,,6.599159,1.532896,189.09801
2436,Arkansas,2019Q3,,6.499782,1.523838,188.79778
2437,Arkansas,2019Q4,,6.35997,1.559703,189.20403
2438,Arkansas,2020Q1,,5.942064,1.550835,190.74969
2439,Arkansas,2020Q2,,5.841619,1.660109,190.993
2440,Arkansas,2020Q3,,5.897417,1.775492,190.84808
7071,California,1990Q1,227.7876154,106.1410904,17.17757,67.086838
7072,California,1990Q2,229.4391537,96.51105,17.70475769,66.956497
7073,California,1990Q3,230.6295959,85.26412,17.44240379,68.758156
7074,California,1990Q4,228.4076931,76.95025,12.95153713,70.350952
7075,California,1991Q1,228.6870531,66.51532,20.25138,71.658813
7076,California,1991Q2,228.1348951,65.96585,28.46694756,70.856941
7077,California,1991Q3,227.4391865,72.37204,26.01172638,5
7078,California,1991Q4,228.4575551,68.22979,48.85602,76.723381
7079,California,1992Q1,227.7076653,68.85358429,72.8383,81.599228
7080,California,1992Q2,226.2387038,85.03092,52.64346,81.998787
7081,California,1992Q3,225.0788836,65.15938568,79.88718,87.261864
7082,California,1992Q4,222.3345057,83.3168,60.84194,88.656136
7083,California,1993Q1,219.3129127,78.1156,43.51673,93.356361
7084,California,1993Q2,218.2827263,64.99334,95.15953,97.186874
7085,California,1993Q3,215.7476861,76.18195,111.2202072,99.757919
7086,California,1993Q4,213.8280543,73.81665,80.62402,102.08114
7087,California,1994Q1,212.1673792,108.1654205,124.5750198,104.82873
7088,California,1994Q2,207.868723,106.364418,67.00843,101.35441
7089,California,1994Q3,204.1661999,88.79701,29.45044,100.10707
7090,California,1994Q4,200.5448266,95.21905,14.99161,99.029274
7091,California,1995Q1,199.9258017,86.32423,5.09687233,93.504456
7092,California,1995Q2,202.1376619,69.21567535,41.78813,97.000397
7093,California,1995Q3,203.5994696,76.5243454,102.1514206,98.744888
7094,California,1995Q4,203.4668682,79.54182,83.58812,102.23754
7095,California,1996Q1,203.7758309,78.11764,34.02570724,99.733147
7096,California,1996Q2,201.5464544,86.10118,80.47423,95.716476
7097,California,1996Q3,200.3841648,89.51794,41.13140488,95.591057
7098,California,1996Q4,201.5287383,96.14601,41.32082,97.981827
7099,California,1997Q1,202.8826091,97.6706,21.07092,98.346802
7100,California,1997Q2,205.275649,93.20133,46.25583,95.952736
7101,California,1997Q3,208.5708528,102.2531815,67.96318,97.018738
7102,California,1997Q4,212.3063705,114.2194366,75.11719513,96.825401
7103,California,1998Q1,217.2191533,128.9359894,135.8000793,99.210007
7104,California,1998Q2,222.3151316,141.9108582,174.568222,97.503151
7105,California,1998Q3,227.2305112,141.9868469,220.295517,97.311806
7106,California,1998Q4,231.7041109,142.3323,232.6232147,100.5168
7107,California,1999Q1,235.6575698,147.6372223,162.8780518,102.77793
7108,California,1999Q2,240.1765186,158.7139282,150.111618,99.517586
7109,California,1999Q3,244.7156827,164.171051,90.80362,94.919411
7110,California,1999Q4,250.011057,162.279,45.9529,92.81826
7111,California,2000Q1,261.1849618,170.1350403,49.05692,85.982101
7112,California,2000Q2,268.30103,173.2172852,34.53138,82.652763
7113,California,2000Q3,276.6419206,174.008667,48.04451,83.303268
7114,California,2000Q4,286.236214,173.3377,66.08809,81.747391
7115,California,2001Q1,296.8691594,176.87146,233.6958313,81.592743
7116,California,2001Q2,306.0931004,170.92453,291.6478577,82.277344
7117,California,2001Q3,311.6945868,171.9446,227.5293579,81.472664
7118,California,2001Q4,316.5092059,173.7741,476.9793396,83.262459
7119,California,2002Q1,325.6353276,196.7934,313.5037231,80.034081
7120,California,2002Q2,337.0782881,209.8203735,237.8039398,76.37886
7121,California,2002Q3,347.9061662,211.177,496.0987549,76.670174
7122,California,2002Q4,357.5539296,221.8125,706.7211,76.13868
7123,California,2003Q1,368.6947712,233.3269196,608.8202515,76.422318
7124,California,2003Q2,376.0931325,247.6885,831.7787,76.840904
7125,California,2003Q3,385.1921886,283.0854,830.7326,72.410423
7126,California,2003Q4,408.2609642,294.3085327,309.8776,68.454567
7127,California,2004Q1,427.5302699,271.7223511,447.9128,66.945244
7128,California,2004Q2,454.6327973,294.1818542,544.2295,61.925003
7129,California,2004Q3,493.8493007,289.9302,383.3287354,60.414978
7130,California,2004Q4,510.9117718,303.4064636,436.1188,59.13063
7131,California,2005Q1,537.9402621,319.847168,411.3160706,57.385834
7132,California,2005Q2,570.2331266,339.7471619,422.8584,55.915108
7133,California,2005Q3,599.8517423,341.3717,563.9734,54.349876
7134,California,2005Q4,623.2674534,304.6305,443.8581,51.845688
7135,California,2006Q1,636.1686173,293.2031,362.9986,49.471107
7136,California,2006Q2,643.5297542,286.9483,374.6032,49.259521
7137,California,2006Q3,648.0816504,250.185,407.7994,49.647068
7138,California,2006Q4,640.0536319,239.0047,410.0674,50.72929
7139,California,2007Q1,629.3577979,222.8636,358.8783,49.992542
7140,California,2007Q2,621.8903006,198.8272,346.0023,50.383404
7141,California,2007Q3,602.5885471,177.3582,300.4538,52.392632
7142,California,2007Q4,573.3990714,148.7117,216.9672,59.458858
7143,California,2008Q1,538.2101198,123.8381,247.5085,67.39537
7144,California,2008Q2,499.026536,99.51485,121.2333,78.065567
7145,California,2008Q3,465.0930734,107.1082,62.38478,87.188606
7146,California,2008Q4,443.9333244,145.0646,91.28378,100.22599
7147,California,2009Q1,436.1268108,82.43699,199.874,118.26704
7148,California,2009Q2,421.8024181,128.1309,260.5781,119.72041
7149,California,2009Q3,415.910714,143.4851,202.5998,107.02585
7150,California,2009Q4,411.4372184,113.4081,221.2298,103.17984
7151,California,2010Q1,413.2951775,121.3667,186.3011,99.539047
7152,California,2010Q2,410.4300392,100.5145,215.9653,99.487663
7153,California,2010Q3,410.4101812,74.53111,275.8347,103.17599
7154,California,2010Q4,404.1314704,97.21319,291.104,106.50734
7155,California,2011Q1,394.1467419,87.57829,138.1093,104.93722
7156,California,2011Q2,386.9103151,90.27898,152.8684,108.12405
7157,California,2011Q3,384.8419583,93.40461,220.4776,112.14334
7158,California,2011Q4,384.3652548,91.84027,316.8945,116.45638
7159,California,2012Q1,383.4810312,122.942,294.0215,117.58654
7160,California,2012Q2,383.2885976,96.97563,290.0052,115.27113
7161,California,2012Q3,388.0937531,98.13955,379.4591,112.41888
7162,California,2012Q4,397.0456952,106.6875,435.7253,108.29238
7163,California,2013Q1,409.6418664,114.4802,354.0947,102.93883
7164,California,2013Q2,427.7064159,129.9962,341.8406,95.572701
7165,California,2013Q3,448.1296303,129.0785,236.825,85.411392
7166,California,2013Q4,464.4621761,131.2017,162.8377,83.177734
7167,California,2014Q1,478.5461707,131.1485,142.3088,82.387413
7168,California,2014Q2,489.4989237,130.0659,131.2605,84.186684
7169,California,2014Q3,495.9560318,127.0221,134.3788,84.272179
7170,California,2014Q4,503.184123,127.5299,158.8317,84.089951
7171,California,2015Q1,511.2902839,135.4614,236.2397,84.554985
7172,California,2015Q2,522.0853563,146.561,235.6072,84.491882
7173,California,2015Q3,532.903101,160.4042,178.1372,83.332176
7174,California,2015Q4,542.3994063,158.5566,247.1796,83.803467
7175,California,2016Q1,553.0353021,159.0439,191.1111,84.731705
7176,California,2016Q2,560.8492575,174.257,258.2977,86.663651
7177,California,2016Q3,568.3465432,168.2475,385.3981,88.60067
7178,California,2016Q4,579.1268528,190.8053,362.5792,86.444267
7179,California,2017Q1,594.2614861,187.805,188.3799,79.972054
7180,California,2017Q2,606.3686001,190.7381,162.7532,81.426094
7181,California,2017Q3,613.5058337,181.6887,173.9444,80.062904
7182,California,2017Q4,620.9044261,179.0639,168.6141,78.371246
7183,California,2018Q1,627.7657687,183.9409,153.0532,75.053665
7184,California,2018Q2,631.7196873,190.0149,141.7315,73.459785
7185,California,2018Q3,,195.192,127.8924,71.891083
7186,California,2018Q4,,197.1673,121.799,69.636696
7187,California,2019Q1,,197.4912,105.5582,68.257278
7188,California,2019Q2,,196.4564,95.2227,67.272881
7189,California,2019Q3,,193.7068,94.73412,66.76078
7190,California,2019Q4,,189.2816,95.48268,66.632256
7191,California,2020Q1,,175.6262,93.2694,67.10984
7192,California,2020Q2,,171.7769,99.10597,67.018814
7193,California,2020Q3,,173.0538,106.4635,66.750618
10449,Colorado,1990Q1,127.5516388,11.97238922,1.937577,120.66156
10450,Colorado,1990Q2,128.2219907,12.45546341,2.284929514,121.34169
10451,Colorado,1990Q3,129.0446361,11.64859486,2.382942438,122.75714
10452,Colorado,1990Q4,129.9610613,10.15674,1.709486246,123.37064
10453,Colorado,1991Q1,131.4717438,8.377436,2.550609827,125.42172
10454,Colorado,1991Q2,132.6961214,7.284798,3.143686533,125.35402
10455,Colorado,1991Q3,133.6330762,7.916558,2.845344,5
10456,Colorado,1991Q4,136.4070375,8.693107,6.224709511,134.04701
10457,Colorado,1992Q1,138.5740896,10.34883499,10.94774628,134.86707
10458,Colorado,1992Q2,141.0582212,14.32988167,8.871767,136.64281
10459,Colorado,1992Q3,143.8657437,12.21309,14.97358,142.6143
10460,Colorado,1992Q4,147.3939062,15.75358868,11.50402927,142.96468
10461,Colorado,1993Q1,150.4035957,15.30892467,8.528314,148.41841
10462,Colorado,1993Q2,153.1403584,13.34640598,19.54104424,148.77896
10463,Colorado,1993Q3,157.116278,15.80491734,23.07405281,152.98842
10464,Colorado,1993Q4,162.2028993,15.5203867,16.95167542,150.29884
10465,Colorado,1994Q1,167.4522859,13.05870438,7.639779,146.89673
10466,Colorado,1994Q2,173.2967352,13.55524635,4.310007572,138.82916
10467,Colorado,1994Q3,177.5753434,12.06997585,1.961027861,131.1219
10468,Colorado,1994Q4,180.4390574,13.87842464,1.073765755,130.29834
10469,Colorado,1995Q1,183.4340368,13.41473198,0.4026154,120.62602
10470,Colorado,1995Q2,186.9391168,11.25092125,3.630974531,121.32225
10471,Colorado,1995Q3,190.3168058,12.75279808,10.49555302,122.7113
10472,Colorado,1995Q4,193.4085974,13.50591564,10.65576839,125.14355
10473,Colorado,1996Q1,196.1573667,13.52396297,4.895850658,125.99326
10474,Colorado,1996Q2,198.7950761,15.13465595,12.51789761,120.33107
10475,Colorado,1996Q3,200.5228981,15.19964218,6.488282,119.63085
10476,Colorado,1996Q4,203.4835105,16.26854515,6.355439,122.83819
10477,Colorado,1997Q1,206.1402515,15.60734844,3.241159439,121.74269
10478,Colorado,1997Q2,208.8592315,14.71837,7.26394,120.90189
10479,Colorado,1997Q3,211.3608261,16.25228119,10.32683659,123.18668
10480,Colorado,1997Q4,215.1824009,17.4379921,10.58941746,124.90741
10481,Colorado,1998Q1,218.7125244,20.25164795,18.94962692,127.07211
10482,Colorado,1998Q2,221.0906878,22.68876839,23.9379,127.97595
10483,Colorado,1998Q3,224.1663881,23.37619,31.04673195,132.16173
10484,Colorado,1998Q4,227.782704,25.4226,33.8482666,129.01877
10485,Colorado,1999Q1,232.6017346,24.78239822,22.23345184,129.66679
10486,Colorado,1999Q2,239.3242994,25.67286682,19.31310463,125.82557
10487,Colorado,1999Q3,245.8333952,26.09809685,11.20590591,119.9464
10488,Colorado,1999Q4,251.4917387,25.68718338,5.734143,117.51089
10489,Colorado,2000Q1,260.9044438,27.23063278,6.174719,111.00231
10490,Colorado,2000Q2,267.4240996,27.54435349,4.39426,106.82523
10491,Colorado,2000Q3,273.7854108,29.33387756,7.643387,106.88952
10492,Colorado,2000Q4,280.5402204,30.77551,10.40416718,106.09725
10493,Colorado,2001Q1,288.4426729,29.4786129,34.80373,110.10178
10494,Colorado,2001Q2,294.5004217,30.37501717,45.23554611,108.72257
10495,Colorado,2001Q3,299.1975347,30.4884758,35.26302719,108.39235
10496,Colorado,2001Q4,302.1451501,27.38746262,67.15079,112.41409
10497,Colorado,2002Q1,305.8352269,29.23100662,41.33246,108.7837
10498,Colorado,2002Q2,309.5045338,28.61870575,28.41223526,108.4883
10499,Colorado,2002Q3,312.9186886,26.21706772,53.9773,111.75343
10500,Colorado,2002Q4,315.1070671,29.34264755,83.59334,113.51519
10501,Colorado,2003Q1,316.4565163,30.74547,73.05864,114.67467
10502,Colorado,2003Q2,318.3003411,31.26648,97.79163,117.64442
10503,Colorado,2003Q3,318.4788698,33.41169739,92.51613,113.66977
10504,Colorado,2003Q4,322.2881781,30.47917747,29.4874649,113.64352
10505,Colorado,2004Q1,325.4372884,28.43028259,41.5536,115.80966
10506,Colorado,2004Q2,328.4094507,30.72727394,45.10733,114.25396
10507,Colorado,2004Q3,331.6244359,29.8273735,28.21869469,112.76451
10508,Colorado,2004Q4,334.5798232,30.75295258,31.25780296,114.8185
10509,Colorado,2005Q1,338.5782207,31.74423218,28.32715225,113.94513
10510,Colorado,2005Q2,343.5193192,32.48326492,27.86676407,113.05331
10511,Colorado,2005Q3,349.7381216,33.2244,36.28572,111.801
10512,Colorado,2005Q4,352.3407524,32.4448,28.79286,106.88059
10513,Colorado,2006Q1,352.9487652,32.7903,22.73204,104.56225
10514,Colorado,2006Q2,354.3435106,33.67956,22.34431,102.37758
10515,Colorado,2006Q3,357.7769708,31.59703,24.80327,102.783
10516,Colorado,2006Q4,360.0926136,30.65093,25.25337,105.35768
10517,Colorado,2007Q1,359.998416,30.48755,23.27397,107.97832
10518,Colorado,2007Q2,360.3954178,32.20369,26.1123,107.69994
10519,Colorado,2007Q3,361.0067271,29.15259,23.9378,107.04176
10520,Colorado,2007Q4,360.806226,25.02918,19.94313,115.78533
10521,Colorado,2008Q1,360.1700631,21.71254,28.18284,123.51388
10522,Colorado,2008Q2,358.0730404,16.43795,17.73517,127.28214
10523,Colorado,2008Q3,355.0625249,18.043,12.2952,127.28578
10524,Colorado,2008Q4,354.6271647,24.12218,18.21808,139.30957
10525,Colorado,2009Q1,357.6401383,13.06934,39.56634,153.89006
10526,Colorado,2009Q2,352.1110475,19.63362,52.36395,147.27313
10527,Colorado,2009Q3,348.6701079,21.24523,38.73832,140.77655
10528,Colorado,2009Q4,346.4759088,16.18191,38.12422,141.79184
10529,Colorado,2010Q1,342.8280601,18.81051,32.39313,136.80844
10530,Colorado,2010Q2,338.7096171,14.35752,30.96738,138.47159
10531,Colorado,2010Q3,341.8658005,10.90703,38.52078,141.47197
10532,Colorado,2010Q4,338.804283,14.26082,39.43123,143.63535
10533,Colorado,2011Q1,332.9821686,12.43346,17.68728,140.6429
10534,Colorado,2011Q2,327.5928892,13.17532,19.83883,144.41458
10535,Colorado,2011Q3,328.4514114,14.59084,29.13566,148.1926
10536,Colorado,2011Q4,331.8361656,14.31883,38.7043,152.42189
10537,Colorado,2012Q1,332.0425076,20.07136,35.63351,159.70424
10538,Colorado,2012Q2,332.6390239,17.25541,35.89918,155.62941
10539,Colorado,2012Q3,335.361845,16.58596,43.23441,158.52411
10540,Colorado,2012Q4,339.8604648,19.21673,51.88628,158.97517
10541,Colorado,2013Q1,346.7884041,21.14468,42.07528,153.33069
10542,Colorado,2013Q2,352.8863386,22.97568,38.63932,147.51031
10543,Colorado,2013Q3,360.0605145,24.06096,27.2878,134.50819
10544,Colorado,2013Q4,366.2426298,23.33094,17.00891,133.87181
10545,Colorado,2014Q1,374.100798,24.31512,14.75465,133.76149
10546,Colorado,2014Q2,384.0599789,24.59085,12.74899,133.80539
10547,Colorado,2014Q3,389.9508832,25.7291,13.95006,133.7361
10548,Colorado,2014Q4,399.6083215,26.53141,18.25464,132.58641
10549,Colorado,2015Q1,409.3571875,26.45573,26.60588,131.03566
10550,Colorado,2015Q2,422.7522535,30.24897,28.92438,131.01584
10551,Colorado,2015Q3,436.4324625,32.67313,21.93767,128.42328
10552,Colorado,2015Q4,448.0666085,32.07572,30.33379,127.03276
10553,Colorado,2016Q1,459.7556716,32.96604,24.15382,123.73248
10554,Colorado,2016Q2,470.2030627,36.78055,33.43998,124.65302
10555,Colorado,2016Q3,480.0001501,34.95595,48.53492,124.85285
10556,Colorado,2016Q4,493.2701132,40.09378,46.10833,122.39963
10557,Colorado,2017Q1,507.2122348,38.61088,23.97621,112.85513
