Geography,Period,GDP,labor_part,PCI,HPI,purch_orig,refi_orig,hsng_affrdblty,migration_qtr,total_pop,quarter
Alaska,2010.3,54.691,69.61518000000001,48691.07,279.7245302,1.405395,3.099129,155.74876,0.6474663,716.6343,2010-07-01
Alaska,2010.4,55.785,69.53999,49059.21,279.8883953,1.674931,2.964934,157.44739,0.0863713,718.6935,2010-10-01
Alaska,2011.1,55.341,69.43132,50133.16,280.4885239,1.63052,1.567564,148.43211,-0.1704257,720.4745,2011-01-01
Alaska,2011.2,58.985,69.17945999999999,51178.42,280.6419792,1.637843,1.726893,147.70453,-0.121412,722.259,2011-04-01
Alaska,2011.3,59.196999999999996,69.04083,51761.7,280.0936608,1.778377,2.593445,151.76434,0.1427607,724.2623,2011-07-01
Alaska,2011.4,61.513999999999996,68.89634000000001,52355.49,282.0176706,1.736948,3.595191,159.12347,0.357219,726.4349,2011-10-01
Alaska,2012.1,60.746,68.6237,52363.84,280.8478674,2.282972,3.216932,165.56306,0.4312536,728.661,2012-01-01
Alaska,2012.2,61.464,68.31531,52660.12,281.1237014,1.722024,3.007546,171.53436,0.3637666,730.825,2012-04-01
Alaska,2012.3,61.013000000000005,68.08126999999999,52472.88,281.9724848,1.652895,3.706981,176.66624,0.1836892,732.8144,2012-07-01
Alaska,2012.4,60.338,68.00491,52916.93,284.7076908,1.926424,4.371721,182.78549,-0.0948718,734.5303,2012-10-01
Alaska,2013.1,60.693999999999996,67.85023000000001,51275.9,288.7119244,2.165983,3.503136,181.02798,-0.483053,735.8773,2013-01-01
Alaska,2013.2,59.328,67.78772,51170.54,290.6295692,2.365061,3.09571,179.80058,-0.9817644,736.76,2013-04-01
Alaska,2013.3,60.263000000000005,67.77099,51590.59,292.0283917,2.283776,1.969325,165.89471,-1.52789,737.13,2013-07-01
Alaska,2013.4,58.946000000000005,67.79571999999999,51825.33,293.1555701,1.928796,1.074989,162.33501,-1.933582,737.128,2013-10-01
Alaska,2014.1,58.663000000000004,67.84267,53575.79,291.2467215,1.972986,0.9061241,160.46117,-2.112792,736.9417,2014-01-01
Alaska,2014.2,58.771,67.84513000000001,54403.21,298.4614266,2.185409,0.8021611,158.92943,-2.062735,736.759,2014-04-01
Alaska,2014.3,58.388999999999996,67.62243000000001,54900.51,299.711907,2.300292,0.8036137,159.76729,-1.853789,736.7389,2014-07-01
Alaska,2014.4,56.96,67.32215,55579.97,300.1523292,2.53035,1.099712,164.02672,-1.60148,736.9254,2014-10-01
Alaska,2015.1,53.786,67.1599,56237.18,303.072595,2.514415,1.565054,171.41464,-1.34681,737.3337,2015-01-01
Alaska,2015.2,54.577,67.01994,56575.16,307.2787333,2.463647,1.475007,173.4286,-1.090922,737.979,2015-04-01
Alaska,2015.3,53.199,66.81338000000001,56456.85,309.6369078,2.524023,1.05894,167.59839,-0.8468698,738.8499,2015-07-01
Alaska,2015.4,51.681999999999995,66.5594,56600.16,311.9961282,2.338436,1.403017,168.06256,-0.7213807,739.8276,2015-10-01
Alaska,2016.1,50.041000000000004,66.32106999999999,55537.13,314.0002188,2.34239,1.088779,152.29778,-0.7471895,740.7668,2016-01-01
Alaska,2016.2,50.42,66.11806,55721.46,315.0959097,2.726086,1.54257,153.08818,-0.9245601,741.522,2016-04-01
Alaska,2016.3,50.49,65.92319,55789.59,315.3757755,2.502042,2.191861,155.09012,-1.247418,741.9479,2016-07-01
Alaska,2016.4,50.663999999999994,65.85814,55642.87,313.9040971,2.673693,1.937026,153.18456,-1.715738,741.8989,2016-10-01
Alaska,2017.1,51.251000000000005,66.39941,55472.05,318.3887836,2.628599,1.047768,143.69405,-2.329401,741.2297,2017-01-01
Alaska,2017.2,51.828,67.14936,55593.73,319.3576831,2.6642,0.8786605,147.51019,-3.088444,739.795,2017-04-01
Alaska,2017.3,52.21,66.81130999999999,56021.88,322.0990526,2.545309,0.4794356,146.75351,-1.418896,740.0169,2017-07-01
Alaska,2017.4,52.47759,66.43253,56227.97,324.0000641,2.526691,0.3949998,146.20078,-1.196007,740.4609,2017-10-01
Alaska,2018.1,52.850730000000006,66.48213,56855.79,327.7341189,2.583118,0.9517477,142.4075,-0.9735151,741.1274,2018-01-01
Alaska,2018.2,53.54147,66.46058000000001,57522.61,329.4446826,2.672764,0.9529088,141.106,-0.7515328,742.0167,2018-04-01
Alaska,2018.3,54.420230000000004,66.45522,58330.44,NA,2.73616,0.9440085,140.21735,-0.5588467,743.0999,2018-07-01
Alaska,2018.4,55.341319999999996,66.40331,59126.74,NA,2.760543,0.8938584,138.40332,-0.5135463,744.2297,2018-10-01
Alaska,2019.1,56.1801,66.342,59894.69,NA,2.766491,0.7707436,137.61856,-0.4541495,745.4202,2019-01-01
Alaska,2019.2,56.93769,66.25717,60610.18,NA,2.75226,0.6934658,137.08669,-0.3998183,746.6657,2019-04-01
Alaska,2019.3,57.559180000000005,66.16115,61258.35,NA,2.703579,0.689754,136.97054,-0.3253734,747.9866,2019-07-01
Alaska,2019.4,57.9908,66.06931,61848.54,NA,2.641306,0.6937136,137.05504,-0.3563024,749.2769,2019-10-01
Alaska,2020.1,58.239909999999995,65.98508000000001,62282.19,NA,2.45275,0.677216,137.64674,-0.3882979,750.5357,2020-01-01
Alaska,2020.2,58.58193000000001,65.91287,62681.56,NA,2.403139,0.7205879,137.55106,-0.3857618,751.7974,2020-04-01
Alaska,2020.3,59.08149,65.85761,63071.68,NA,2.426304,0.7723152,137.14925,-0.3944824,753.0507,2020-07-01
Arizona,1990.1,72.99198,64.00238,16970.537109375,133.6124535,7.426250458,1.201843,122.01913,4.157404423,3666.770264,1990-01-01
Arizona,1990.2,73.81401,64.60502,17120.326171875,133.2944049,6.461639404,1.185374618,120.76133,6.827255,3684.097,1990-04-01
Arizona,1990.3,74.31055450439453,64.59648,17253.5,134.1721319,6.066758,1.241071224,120.27127,11.09597301,3705.674,1990-07-01
Arizona,1990.4,74.0915,63.94136999999999,17233.078125,132.675978,6.799622,1.144447923,122.37255,14.84277534,3730.98,1990-10-01
Arizona,1991.1,74.34815,63.339130000000004,17432.1,134.8269125,6.742919445,2.052961826,125.5612,17.51168633,3758.964355,1991-01-01
Arizona,1991.2,75.29751999999999,63.15951538085938,17511.36,136.2666906,7.371615,3.181152,127.25039,19.1008,3788.576,1991-04-01
Arizona,1991.3,77.02055,63.22505,17433.37,135.5444359,8.428381,3.029301643,5,19.85021,3818.974365,1991-07-01
Arizona,1991.4,79.56425,63.3631,17623.818359375,139.2125638,7.615657,5.453201,134.95291,20.60004234,3850.16,1991-10-01
Arizona,1992.1,82.59586,63.49414,17803.404296875,140.0598443,7.63953352,8.081651,141.25443,21.71516,3882.345,1992-01-01
Arizona,1992.2,85.75399,63.56944,18058.197265625,140.0105622,9.357099,5.793069363,139.95772,23.20236,3915.74,1992-04-01
Arizona,1992.3,88.04626,63.3643,18076.943359375,140.8905054,7.858268,9.63445,148.46623,24.89505577,3950.553,1992-07-01
Arizona,1992.4,89.89716,62.96088,18236.31,141.3386213,11.50508,8.401563,149.67116,26.78097,3986.979492,1992-10-01
Arizona,1993.1,90.93913,62.7986,18553.71,141.5091545,11.82493401,6.587448,153.78781,28.68844,4025.211,1993-01-01
Arizona,1993.2,92.38799999999999,63.10041427612305,18672.5234375,143.3687801,11.28642464,16.52493858,156.12231,30.60441,4065.44,1993-04-01
Arizona,1993.3,94.30939000000001,63.55620574951172,18667.96,144.5681363,13.84340191,20.21037865,157.65985,32.63193,4107.779,1993-07-01
Arizona,1993.4,97.56541999999999,64.0902,18893.03,146.1540425,14.29925823,15.61793423,160.70799,34.45703506,4152.022461,1993-10-01
Arizona,1994.1,100.45539093017578,64.82766,19225.765625,148.2309917,13.31508636,6.536115,163.63751,36.01155472,4197.887,1994-01-01
Arizona,1994.2,103.76296997070312,65.24506,19530.02734375,150.4269128,13.57124519,3.550570488,156.22165,37.29688263,4245.089,1994-04-01
Arizona,1994.3,106.14974212646484,65.67079,19805.84765625,152.2381257,11.88345,1.587140441,152.14487,38.15687,4293.20166,1994-07-01
Arizona,1994.4,108.93697357177734,66.16183000000001,19993.197265625,153.7391215,12.55534744,0.7724265,150.39229,38.02323,4341.231,1994-10-01
Arizona,1995.1,110.90424346923828,66.54575,20275.7265625,155.6422772,12.14380074,0.2745837,150.75859,36.74414444,4388.04248,1995-01-01
Arizona,1995.2,112.73052215576172,66.81469,20318.572265625,158.9167505,10.53086185,2.375882,152.54829,34.31928253,4432.499,1995-04-01
Arizona,1995.3,115.10671997070312,66.79252,20615.12,161.538102,12.2917757,6.805482,152.81023,31.11650658,4473.823,1995-07-01
Arizona,1995.4,117.26976013183594,66.47038,20801.38,163.267388,13.5252552,6.833604,154.68857,28.5652256,4512.665527,1995-10-01
Arizona,1996.1,119.42743682861328,66.21985,21169.52,166.0237013,13.54515553,3.086028814,148.95879,27.00239563,4550.034668,1996-01-01
Arizona,1996.2,122.72393798828124,66.13721466064453,21407.673828125,166.7534625,14.93486118,7.795102,143.42886,26.42715,4586.94,1996-04-01
Arizona,1996.3,124.6926,66.04005,21611.205078125,167.8784186,14.83229446,3.953536272,141.98058,26.6564846,4624.18457,1996-07-01
Arizona,1996.4,126.8622,65.51756,21739.134765625,169.4600831,15.27265835,3.937743425,146.06088,26.87229729,4661.754,1996-10-01
Arizona,1997.1,128.8319091796875,64.7847,22251.07,171.0302711,14.50195217,1.914913297,143.35651,26.86599,4699.429,1997-01-01
Arizona,1997.2,131.33293151855472,64.33323,22404.98,172.7031237,13.04545,4.033844,141.27466,26.63806,4736.99,1997-04-01
Arizona,1997.3,134.08067321777344,64.19975,22685.88671875,175.3009172,14.22570705,6.121614456,144.33202,26.21845,4774.243652,1997-07-01
Arizona,1997.4,136.58648681640622,64.27814000000001,23017.90625,177.8324673,16.26641,7.069669,144.47076,25.7066555,4811.097656,1997-10-01
Arizona,1998.1,139.15501403808594,64.41569,23518.8515625,180.1451578,18.35152,12.86091709,147.76868,25.23753738,4847.486,1998-01-01
Arizona,1998.2,141.7704,64.62112426757811,23829.03515625,182.4101231,20.13327217,16.36774635,147.77541,24.81906319,4883.342,1998-04-01
Arizona,1998.3,145.1518096923828,64.98540496826172,24139.412109375,184.3893006,20.2764,20.59222794,149.81635,24.39063454,4918.657,1998-07-01
Arizona,1998.4,148.99476623535156,65.38901519775389,24447.49,186.6668391,20.63542747,21.42328835,153.70924,24.18525,4953.654297,1998-10-01
Arizona,1999.1,151.90394592285156,65.64970397949219,24302.47,188.6708201,21.07924652,14.2370348,151.87857,24.07962608,4988.616,1999-01-01
Arizona,1999.2,154.619873046875,65.73738,24633.572265625,191.6071711,23.4639,12.9957943,150.03554,24.06097412,5023.823,1999-04-01
Arizona,1999.3,157.4604,65.63473510742189,24760.67,193.9360357,23.33888245,7.462542,144.31886,24.13495636,5059.366,1999-07-01
Arizona,1999.4,160.5957794189453,65.54198455810547,25084.076171875,195.8129092,22.11089325,3.802789,143.53905,23.54339409,5094.57959,1999-10-01
Arizona,2000.1,161.9674,65.47610999999999,25764.146484375,200.0959365,22.66225243,4.164909363,134.73012,22.20643616,5128.605,2000-01-01
Arizona,2000.2,165.64395141601562,65.34566497802734,26044.38,202.7818131,21.8187561,3.010452271,131.11803,20.12907,5160.586,2000-04-01
Arizona,2000.3,166.9244842529297,65.01477,26318.19,205.1675127,22.99339676,4.535336494,130.45186,17.54892159,5190.017578,2000-07-01
Arizona,2000.4,169.11215209960938,65.10095,26516.884765625,208.6260376,24.03412628,5.987683,131.81976,15.87247753,5217.805,2000-10-01
Arizona,2001.1,170.02371215820312,65.35141999999999,26656.84765625,213.0016424,25.46266365,20.41987,141.43356,15.57169,5245.205566,2001-01-01
Arizona,2001.2,172.45928955078125,65.38065,26729.234375,216.66914740000001,26.68848,25.9470253,138.3936,16.65462875,5273.477,2001-04-01
Arizona,2001.3,172.7379,65.49367,26695.60546875,219.4528632,27.56703,20.49487,138.12234,18.61425591,5303.498535,2001-07-01
Arizona,2001.4,173.9311,65.73564,26662.93,221.6384871,25.47691536,40.92085,142.23009,19.94346619,5334.640625,2001-10-01
Arizona,2002.1,176.2880401611328,65.96168,26959.01171875,224.7860777,26.93661,25.92499733,136.35237,19.99482,5365.895508,2002-01-01
Arizona,2002.2,178.1045379638672,66.11144,27010.546875,228.2920912,26.5269146,18.6028,136.89291,18.74902344,5396.255,2002-04-01
Arizona,2002.3,180.6583251953125,66.07658,27047.341796875,231.4108281,25.31215,37.44394302,141.8358,16.83897,5425.052,2002-07-01
Arizona,2002.4,183.3691,65.78128000000001,27320.94,233.671373,28.47001,57.29545593,141.15285,15.62503433,5452.98,2002-10-01
Arizona,2003.1,187.0271148681641,65.589340000000007,27588.841796875,237.4096652,29.88434,48.96058655,144.07828,15.73044491,5481.072,2003-01-01
Arizona,2003.2,190.9239654541016,65.64154,27903.396484375,240.6490943,32.36298752,67.84252,147.55919,17.17636681,5510.364,2003-04-01
Arizona,2003.3,195.4032287597656,65.50568,28135.9453125,242.8233353,37.06249237,66.10082,144.10945,19.5342,5541.766602,2003-07-01
Arizona,2003.4,197.3857,65.31583404541016,28683.03,250.1616972,37.93108368,22.62371,140.78104,22.31524277,5575.705,2003-10-01
Arizona,2004.1,199.04571533203125,65.19814000000001,29199.96,256.5433418,34.90404,29.35162,140.73358,25.0586319,5612.483,2004-01-01
Arizona,2004.2,201.0675506591797,65.06509,29620.6953125,266.6147666,37.07002,29.02943611,135.74664,27.74927,5652.404,2004-04-01
Arizona,2004.3,205.06483459472656,64.89771,29964.89453125,279.8488032,38.99492,21.83292,129.83437,30.91732216,5695.941,2004-07-01
Arizona,2004.4,211.3659,64.61222,30614.998046875,290.0085039,44.42340469,33.40650558,123.89706,33.18722,5742.193359,2004-10-01
Arizona,2005.1,218.206,64.53268,31186.41796875,309.3582871,51.78701,39.90117645,117.13452,34.87339,5790.223,2005-01-01
Arizona,2005.2,224.49599999999998,64.62086,31884.685546875,341.8597415,58.37418,47.57399368,100.17765,35.9891,5839.077,2005-04-01
Arizona,2005.3,231.62900000000002,64.55984000000001,32558.71,372.5543453,59.80975,66.70332,93.644119,37.90963,5889.566,2005-07-01
Arizona,2005.4,235.09900000000002,64.36721,32939.08,395.2864158,58.08009,56.21959,89.17012,36.86549,5938.726,2005-10-01
Arizona,2006.1,241.787,64.46616,34155.41,410.0486918,56.10315,45.67443,87.956421,34.35355,5985.721,2006-01-01
Arizona,2006.2,244.65900000000002,64.58561999999999,34381.63,419.4435252,55.92881,47.44865,88.261772,29.75088,6029.141,2006-04-01
Arizona,2006.3,250.886,64.643,34752.41,426.4828609,48.75497,51.07598,90.391647,23.61633,6067.439,2006-07-01
Arizona,2006.4,256.505,64.64088000000001,35127.23,426.3102206,41.1526,44.98327,93.236717,19.49541,6102.625,2006-10-01
Arizona,2007.1,258.078,64.27801,35491.57,422.8818625,39.90724,40.57835,94.873497,17.30178,6135.711,2007-01-01
Arizona,2007.2,261.92900000000003,63.84239,35634.49,420.7045864,36.85855,40.29119,96.454071,17.07774,6167.681,2007-04-01
Arizona,2007.3,265.506,63.643330000000006,35796.91,415.4036221,32.35663,35.44035,98.047676,17.5732,6199.22,2007-07-01
Arizona,2007.4,262.668,63.64286,35726.34,404.7662325,28.16171,28.692,106.09265,17.01999,6229.363,2007-10-01
Arizona,2008.1,261.073,63.67011,35587.96,387.5365209,21.85872,34.15861,118.31464,14.69197,6256.838,2008-01-01
Arizona,2008.2,258.88599999999997,63.74921,36549.82,367.815376,16.71851,19.64942,128.65157,10.56118,6280.362,2008-04-01
Arizona,2008.3,256.74,63.900909999999996,35582.01,345.5015707,17.40864,10.39691,137.7291,5.740045,6299.254,2008-07-01
Arizona,2008.4,250.176,63.9183,34984.32,329.4935313,22.18772,12.11201,159.70296,2.176567,6314.751,2008-10-01
Arizona,2009.1,245.502,63.68083000000001,33839.18,323.9641971,12.58135,23.98505,194.5811,0.8460033,6328.752,2009-01-01
Arizona,2009.2,240.96200000000002,63.406330000000004,33880.29,304.1297791,17.59014,26.95513,197.74527,1.77172,6343.154,2009-04-01
Arizona,2009.3,239.957,63.03241,33468.77,292.0338837,19.86729,20.5817,180.46982,3.641387,6358.571,2009-07-01
Arizona,2009.4,243.615,62.500080000000004,33624.18,280.5186694,17.41836,23.73843,181.60049,5.047086,6374.926,2009-10-01
Arizona,2010.1,240.641,62.0503,33075.05,273.2942948,18.8819,18.77698,180.18588,5.585288,6391.357,2010-01-01
Arizona,2010.2,244.53099999999998,63.63565,33381.64,264.6611676,13.42747,16.9834,181.2032,5.25274,6407.002,2010-04-01
Arizona,2010.3,247.497,62.89454,33671.16,262.6855944,9.175396,18.28005,194.87271,4.379367,6421.326,2010-07-01
Arizona,2010.4,250.002,62.281530000000004,33989.51,253.290225,11.42554,16.38455,204.43671,4.285648,6435.108,2010-10-01
Arizona,2011.1,249.3,61.852419999999995,34631.61,242.4258791,10.75767,7.447435,200.20236,5.069931,6449.46,2011-01-01
Arizona,2011.2,251.59,61.56544,34764.27,230.5685563,12.25116,8.08819,221.84224,6.714055,6465.488,2011-04-01
Arizona,2011.3,254.563,61.27155,35006.93,231.5353308,14.46039,14.71787,232.58501,9.08506,6483.922,2011-07-01
Arizona,2011.4,261.316,60.93231,35094,235.6818513,12.5137,24.21081,233.38805,10.66574,6503.969,2011-10-01
Arizona,2012.1,262.907,60.66494,35577.35,236.2869438,16.45381,25.5019,223.40338,11.16162,6524.456,2012-01-01
Arizona,2012.2,266.124,60.487190000000005,35933.83,239.1238085,12.86007,27.18162,211.24484,10.57658,6544.211,2012-04-01
Arizona,2012.3,264.589,60.26741,35819.8,247.9138357,12.15769,34.28093,209.77377,9.187196,6562.431,2012-07-01
Arizona,2012.4,265.15,59.95674,36860.56,254.8818345,15.22455,44.05267,205.78653,8.473249,6579.792,2012-10-01
Arizona,2013.1,266.881,59.692519999999995,36131.37,263.3771492,16.16719,34.38879,194.51108,8.689926,6597.341,2013-01-01
Arizona,2013.2,268.584,59.64809,36483.17,274.9327816,18.89952,33.72065,182.73215,9.828629,6616.124,2013-04-01
Arizona,2013.3,271.181,59.61668,36705.21,283.6653576,18.64455,22.73274,162.31778,11.73151,6636.904,2013-07-01
Arizona,2013.4,275.228,59.5666,36845.98,290.6220534,17.15498,13.76031,160.71371,13.26916,6659.315,2013-10-01
Arizona,2014.1,276.65,59.656459999999996,37533.95,298.9057076,18.26698,12.34595,160.07767,14.25605,6682.708,2014-01-01
Arizona,2014.2,278.849,59.72683000000001,37791.89,303.0991683,17.64643,10.29896,165.36577,14.69927,6706.435,2014-04-01
Arizona,2014.3,283.86400000000003,59.84593,38201.23,305.2760541,17.94255,10.43459,165.89403,14.6603,6730.012,2014-07-01
Arizona,2014.4,284.76,60.022890000000004,38707.18,309.3336364,19.29201,13.375,164.84756,14.79396,6753.615,2014-10-01
Arizona,2015.1,289.22,60.07656,39133.94,313.5729085,19.11148,18.6068,165.25278,15.46301,6777.584,2015-01-01
Arizona,2015.2,291.83799999999997,60.04217,39596.89,320.5679373,21.29519,19.15691,162.13004,16.67973,6802.262,2015-04-01
Arizona,2015.3,293.09,60.02564,39701.9,327.2157337,24.3395,14.93145,157.74284,18.13589,6827.891,2015-07-01
Arizona,2015.4,297.738,60.125719999999994,40174.76,331.2326376,24.22175,20.36377,157.76683,19.44532,6854.325,2015-10-01
Arizona,2016.1,298.95099999999996,60.248709999999996,40041.18,337.3467255,25.29014,15.95647,158.13066,20.22343,6881.323,2016-01-01
Arizona,2016.2,302.938,60.1776,40438.2,343.9699263,29.3627,22.32022,159.125,20.45736,6908.642,2016-04-01
Arizona,2016.3,310.053,60.17272,40865.61,348.6239806,27.72636,31.8038,161.29831,20.44759,6936.039,2016-07-01
Arizona,2016.4,311.454,60.181509999999996,40516.21,353.4738739,30.72351,28.63624,159.54077,20.19751,6963.271,2016-10-01
Arizona,2017.1,314.443,60.74716,41182.71,363.8481343,30.04716,14.81474,148.64664,19.70384,6990.095,2017-01-01
Arizona,2017.2,318.033,60.93793,41078.86,374.4841101,30.51833,12.7973,151.45201,18.96706,7016.27,2017-04-01
Arizona,2017.3,321.635,60.371990000000004,41202.32,382.0842564,29.30654,13.92324,149.30881,20.94937,7044.335,2017-07-01
Arizona,2017.4,325.8807,60.46011,41431.82,387.5546175,29.30172,13.55595,147.17603,22.47587,7073.921,2017-10-01
Arizona,2018.1,329.7286,60.528119999999994,41906.7,393.0713205,30.03381,12.29449,140.91335,24.72701,7105.754,2018-01-01
Arizona,2018.2,335.2808,60.550580000000004,42367.93,396.3097809,30.9733,11.39328,138.32376,25.5844,7138.44,2018-04-01
Arizona,2018.3,341.5476,60.59864,42907.53,NA,31.68802,10.28375,136.36368,26.45292,7171.991,2018-07-01
Arizona,2018.4,347.7273,60.59933,43345.18,NA,31.95556,9.779255,133.29823,28.25088,7207.338,2018-10-01
Arizona,2019.1,353.5996,60.593140000000005,43718.72,NA,31.99428,8.475368,131.78098,28.14341,7242.574,2019-01-01
Arizona,2019.2,358.9281,60.563109999999995,44054.55,NA,31.80748,7.627612,130.90924,28.21798,7277.875,2019-04-01
Arizona,2019.3,363.63599999999997,60.52675,44400.8,NA,31.25985,7.587203,130.99075,28.50794,7313.455,2019-07-01
Arizona,2019.4,367.4393,60.49106,44771.55,NA,30.53682,7.690484,131.74951,28.43247,7348.948,2019-10-01
Arizona,2020.1,369.7948,60.43801,44976.04,NA,28.45399,7.566314,133.36728,28.67167,7384.663,2020-01-01
Arizona,2020.2,372.8022,60.38601,45177.99,NA,27.90588,8.061259,133.90689,28.57205,7420.262,2020-04-01
Arizona,2020.3,377.3173,60.35046,45445.06,NA,28.11834,8.633167,134.24504,28.6647,7455.938,2020-07-01
Arkansas,1990.1,38.81409454345703,64.13475,14381.19,127.5456189,2.824596643,0.4571246,143.0455,-0.008805918,2352.658447,1990-01-01
Arkansas,1990.2,39.13653,63.59851,14564.3388671875,128.1704209,2.581585169,0.473586559,144.57016,1.144003749,2356.586,1990-04-01
Arkansas,1990.3,39.63487,63.29636,14733.49,128.5149654,2.27292,0.464969158,143.43533,2.533974648,2361.90332,1990-07-01
Arkansas,1990.4,40.12052536010742,63.13409423828125,14775.955078125,128.2768677,2.182581425,0.3673514,148.41954,3.667278,2368.354736,1990-10-01
Arkansas,1991.1,40.84961,62.80581,14996.2353515625,129.2910025,2.0903337,0.6364269,161.0153,4.458789,2375.561523,1991-01-01
Arkansas,1991.2,41.964909999999996,62.53914,15122.7333984375,130.4709361,2.036189556,0.8786986,161.51308,4.91099,2383.144,1991-04-01
Arkansas,1991.3,42.88578414916992,62.48704,15311.8583984375,131.1467342,2.453870296,0.8819622,5,5.082803,2390.82251,1991-07-01
Arkansas,1991.4,43.59189,62.8344955444336,15619.02,133.6597215,2.696306229,1.930693388,171.87419,5.369499,2398.712646,1991-10-01
Arkansas,1992.1,44.57352,63.36023,16056.525390625,134.3995372,2.791931391,2.953507,159.31483,5.876746,2407.02832,1992-01-01
Arkansas,1992.2,45.62666702270508,63.58769,16400.638671875,134.0176535,3.590333223,2.222809792,158.46059,6.604801,2415.984,1992-04-01
Arkansas,1992.3,46.450590000000005,63.27189,16513.294921875,136.109043,2.748678207,3.369954348,165.69044,7.449925,2425.697266,1992-07-01
Arkansas,1992.4,47.279990000000005,62.7828,16688.0234375,137.2231799,3.360384226,2.453914404,167.30963,8.024859,2435.898682,1992-10-01
Arkansas,1993.1,47.68323516845703,62.81501,16799.654296875,138.1151011,3.138331413,1.748305321,171.67133,8.239789,2446.222656,1993-01-01
Arkansas,1993.2,48.30311,63.31365,16879.94,140.6794669,2.682813644,3.928022385,173.8849,8.094573,2456.303,1993-04-01
Arkansas,1993.3,48.9412841796875,63.653459999999995,16959.587890625,142.7187985,3.349022,4.889333,177.6631,7.693171501,2465.885254,1993-07-01
Arkansas,1993.4,50.0323,63.78065,17175.34,144.7905243,3.440300226,3.757564306,183.03116,7.48484,2475.162354,1993-10-01
Arkansas,1994.1,50.94193,64.03253000000001,17387.65234375,147.4539512,2.602514267,1.256882906,192.40572,7.474283,2484.438721,1994-01-01
Arkansas,1994.2,52.0662,64.47758,17676.685546875,149.0943891,2.676047564,0.7130894,181.44739,7.653788,2494.019,1994-04-01
Arkansas,1994.3,52.778076171875,64.87302398681639,17815.501953125,150.1487948,2.141586,0.30416894,179.90642,8.043681,2504.112793,1994-07-01
Arkansas,1994.4,53.74191,65.0678,18012.72265625,152.0943664,2.26772356,0.156411529,173.84918,8.2652,2514.550293,1994-10-01
Arkansas,1995.1,54.30406,65.02294,18285.267578125,152.2871711,2.38388443,0.06377073,168.74254,8.292965,2525.067,1995-01-01
Arkansas,1995.2,54.801030000000004,64.65901,18416.267578125,156.4292135,2.064036,0.5952873,170.94679,8.13245,2535.399,1995-04-01
Arkansas,1995.3,55.60066,64.58501434326172,18591.908203125,159.0555615,2.56188035,1.799349,172.17334,7.747323,2545.320557,1995-07-01
Arkansas,1995.4,56.337540000000004,64.75088000000001,18879.37,159.1115761,2.762004,1.683384,176.14742,7.294230461,2554.764648,1995-10-01
Arkansas,1996.1,57.07688,64.6775,19002.361328125,161.7550442,2.551377,0.7035519,175.74593,6.781446,2563.703369,1996-01-01
Arkansas,1996.2,58.358509999999995,64.52419,19516.865234375,161.8493282,2.789826,1.770986438,167.48166,6.207561,2572.109,1996-04-01
Arkansas,1996.3,58.860490000000006,64.39336999999999,19512.95,162.3081107,2.618982553,0.8763396,167.23801,5.625552654,2579.973,1996-07-01
Arkansas,1996.4,59.30528,64.01626,19631.123046875,163.6034724,2.606317,0.8734435,171.1149,5.113598,2587.365,1996-10-01
Arkansas,1997.1,59.6601448059082,63.65615,19850.49,164.9345984,2.66184783,0.4735856,169.84935,4.706256,2594.374512,1997-01-01
Arkansas,1997.2,60.26797485351562,63.49225,19900.953125,166.6814901,2.585337,1.105612874,167.51207,4.404809475,2601.09,1997-04-01
Arkansas,1997.3,60.77811,63.166786193847656,20164,167.8417647,2.736030817,1.348939657,173.01703,4.184769,2607.593262,1997-07-01
Arkansas,1997.4,60.961780000000005,62.848440000000004,20579.3046875,169.3815043,3.053099394,1.311411381,175.17593,4.01392746,2613.93335,1997-10-01
Arkansas,1998.1,61.18901999999999,62.6871,20897.68359375,171.288297,3.512794,2.322863,175.87143,3.881336,2620.151367,1998-01-01
Arkansas,1998.2,61.441790000000005,62.603019999999994,21073.748046875,171.5373655,3.56354,2.697758,178.18607,3.786836,2626.289,1998-04-01
Arkansas,1998.3,62.42645,62.60414505004883,21243.57421875,174.53499,3.433188438,3.341887,178.63779,3.74964,2632.403,1998-07-01
Arkansas,1998.4,64.04274000000001,62.67695,21437.783203125,176.167732,3.473711729,3.702985764,183.09497,3.831655264,2638.613,1998-10-01
Arkansas,1999.1,65.26008605957031,62.63701,21651.30859375,176.6793151,3.394167,2.6341580000000002,179.68364,4.076834679,2645.053711,1999-01-01
Arkansas,1999.2,66.39284,62.605380000000004,21647.6640625,177.3500311,3.650166512,2.611262,177.75047,4.487143517,2651.86,1999-04-01
Arkansas,1999.3,67.26926999999999,62.62879,21830.26,178.2026694,4.204147,1.930004597,170.46402,4.925175,2659.06,1999-07-01
Arkansas,1999.4,67.93780517578125,62.64439,22076.24,178.4334926,4.165784,1.137404799,173.92007,4.96241951,2666.253,1999-10-01
Arkansas,2000.1,67.86695,62.616859999999996,22417.806640625,179.3801171,4.034446716,1.392227888,165.34167,4.485046387,2672.931396,2000-01-01
Arkansas,2000.2,68.76357,62.33258000000001,22653.11,181.4521485,3.982343674,1.584374666,162.74271,3.492730379,2678.588,2000-04-01
Arkansas,2000.3,68.91176999999999,61.8927,22944.326171875,182.2897179,3.696158409,1.228176236,163.77542,2.159905195,2682.882813,2000-07-01
